GateI(1),GateV(1),DrainI(1),DrainV(1),GateI(2),GateV(2),DrainI(2),DrainV(2),GateI(3),GateV(3),DrainI(3),DrainV(3)
423.4946E-12,4.9200E+0,2.8889E-9,30.0000E-3,277.1396E-12,4.9200E+0,3.7181E-9,50.0000E-3,511.8124E-12,4.9200E+0,4.1566E-9,70.0000E-3
361.6722E-12,4.9600E+0,2.8895E-9,30.0000E-3,259.8968E-12,4.9600E+0,3.7183E-9,50.0000E-3,519.8030E-12,4.9600E+0,4.1580E-9,70.0000E-3
308.2612E-12,5.0000E+0,2.8919E-9,30.0000E-3,275.8780E-12,5.0000E+0,3.7198E-9,50.0000E-3,574.0551E-12,5.0000E+0,4.1595E-9,70.0000E-3
381.4387E-12,5.0400E+0,2.8932E-9,30.0000E-3,292.7003E-12,5.0400E+0,3.7201E-9,50.0000E-3,490.7843E-12,5.0400E+0,4.1604E-9,70.0000E-3
394.8966E-12,5.0800E+0,2.8934E-9,30.0000E-3,283.4479E-12,5.0800E+0,3.7224E-9,50.0000E-3,527.7936E-12,5.0800E+0,4.1605E-9,70.0000E-3
433.5881E-12,5.1200E+0,2.8945E-9,30.0000E-3,232.5602E-12,5.1200E+0,3.7220E-9,50.0000E-3,496.6721E-12,5.1200E+0,4.1591E-9,70.0000E-3
340.6442E-12,5.1600E+0,2.8979E-9,30.0000E-3,286.3918E-12,5.1600E+0,3.7235E-9,50.0000E-3,524.0085E-12,5.1600E+0,4.1608E-9,70.0000E-3
386.0647E-12,5.2000E+0,2.8982E-9,30.0000E-3,306.9995E-12,5.2000E+0,3.7249E-9,50.0000E-3,504.2423E-12,5.2000E+0,4.1655E-9,70.0000E-3
403.7284E-12,5.2400E+0,2.8969E-9,30.0000E-3,262.8406E-12,5.2400E+0,3.7257E-9,50.0000E-3,489.9431E-12,5.2400E+0,4.1663E-9,70.0000E-3
432.3264E-12,5.2800E+0,2.8980E-9,30.0000E-3,306.5788E-12,5.2800E+0,3.7273E-9,50.0000E-3,436.1115E-12,5.2800E+0,4.1671E-9,70.0000E-3
430.2235E-12,5.3200E+0,2.8992E-9,30.0000E-3,289.7564E-12,5.3200E+0,3.7291E-9,50.0000E-3,439.8965E-12,5.3200E+0,4.1678E-9,70.0000E-3
358.7284E-12,5.3600E+0,2.8995E-9,30.0000E-3,215.7379E-12,5.3600E+0,3.7295E-9,50.0000E-3,486.5788E-12,5.3600E+0,4.1696E-9,70.0000E-3
410.8778E-12,5.4000E+0,2.8983E-9,30.0000E-3,230.4574E-12,5.4000E+0,3.7289E-9,50.0000E-3,438.2144E-12,5.4000E+0,4.1698E-9,70.0000E-3
371.7657E-12,5.4400E+0,2.8991E-9,30.0000E-3,261.9995E-12,5.4400E+0,3.7305E-9,50.0000E-3,449.9899E-12,5.4400E+0,4.1716E-9,70.0000E-3
399.1022E-12,5.4800E+0,2.8988E-9,30.0000E-3,339.3825E-12,5.4800E+0,3.7312E-9,50.0000E-3,434.4293E-12,5.4800E+0,4.1719E-9,70.0000E-3
373.4479E-12,5.5200E+0,2.8980E-9,30.0000E-3,295.6444E-12,5.5200E+0,3.7315E-9,50.0000E-3,499.6160E-12,5.5200E+0,4.1697E-9,70.0000E-3
400.7843E-12,5.5600E+0,2.8986E-9,30.0000E-3,327.1865E-12,5.5600E+0,3.7323E-9,50.0000E-3,511.8124E-12,5.5600E+0,4.1694E-9,70.0000E-3
365.8780E-12,5.6000E+0,2.9012E-9,30.0000E-3,292.7003E-12,5.6000E+0,3.7325E-9,50.0000E-3,518.5413E-12,5.6000E+0,4.1703E-9,70.0000E-3
380.5973E-12,5.6400E+0,2.9011E-9,30.0000E-3,314.9900E-12,5.6400E+0,3.7325E-9,50.0000E-3,470.5973E-12,5.6400E+0,4.1745E-9,70.0000E-3
448.7283E-12,5.6800E+0,2.9004E-9,30.0000E-3,313.7284E-12,5.6800E+0,3.7335E-9,50.0000E-3,489.5226E-12,5.6800E+0,4.1762E-9,70.0000E-3
415.5040E-12,5.7200E+0,2.9020E-9,30.0000E-3,243.4948E-12,5.7200E+0,3.7351E-9,50.0000E-3,535.3636E-12,5.7200E+0,4.1763E-9,70.0000E-3
421.8125E-12,5.7600E+0,2.9024E-9,30.0000E-3,314.1489E-12,5.7600E+0,3.7356E-9,50.0000E-3,513.0740E-12,5.7600E+0,4.1773E-9,70.0000E-3
423.9152E-12,5.8000E+0,2.9017E-9,30.0000E-3,365.8780E-12,5.8000E+0,3.7359E-9,50.0000E-3,498.3544E-12,5.8000E+0,4.1774E-9,70.0000E-3
355.3640E-12,5.8400E+0,2.9018E-9,30.0000E-3,332.2329E-12,5.8400E+0,3.7377E-9,50.0000E-3,461.3451E-12,5.8400E+0,4.1786E-9,70.0000E-3
431.9058E-12,5.8800E+0,2.9012E-9,30.0000E-3,279.6630E-12,5.8800E+0,3.7371E-9,50.0000E-3,478.1675E-12,5.8800E+0,4.1791E-9,70.0000E-3
399.1022E-12,5.9200E+0,2.9023E-9,30.0000E-3,325.9248E-12,5.9200E+0,3.7384E-9,50.0000E-3,467.6535E-12,5.9200E+0,4.1797E-9,70.0000E-3
393.2141E-12,5.9600E+0,2.9030E-9,30.0000E-3,264.5228E-12,5.9600E+0,3.7384E-9,50.0000E-3,420.9713E-12,5.9600E+0,4.1793E-9,70.0000E-3
345.2705E-12,6.0000E+0,2.9040E-9,30.0000E-3,313.7284E-12,6.0000E+0,3.7382E-9,50.0000E-3,426.0180E-12,6.0000E+0,4.1798E-9,70.0000E-3
